CID,Limit,AverageTransactionValue,MDP,Unpaid Daily Principle ,Unpaid Interest ,TotalDuetoReset,DayDelay,Gender_Man,Gender_Woman,Card Status_Active,Card Status_Blocked by Customer,Card Status_Blocked by Easy Credit,Card Status_Lost,Card Status_Stolen,PREDICTED_CLASS
14013001,300,81.4933333333333,45.0,244.48,12.8,366.34,56,0,1,0,0,1,0,0,MiddleRisk
14013014,300,33.3390909090909,45.0,299.33,18.62,320.9,0,0,1,1,0,0,0,0,MiddleRisk
14013015,300,21.2213333333333,45.0,295.35,11.82,307.17,0,1,0,1,0,0,0,0,MiddleRisk
14013024,300,16.3347619047619,45.0,297.74,11.11,337.71,0,0,1,1,0,0,0,0,MiddleRisk
14013025,400,22.4632142857143,60.0,386.39,11.62,398.01,0,0,1,1,0,0,0,0,MiddleRisk
14013028,300,74.355,45.0,295.01,8.75,303.76,0,0,1,1,0,0,0,0,MiddleRisk
14013033,300,114.04,45.0,297.93,20.86,457.23,56,1,0,0,0,1,0,0,MiddleRisk
14013037,300,34.8083333333333,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013038,400,23.9536842105263,60.0,398.89,42.67,541.92,0,1,0,0,1,0,0,0,MiddleRisk
14013045,300,42.3,45.0,296.1,22.29,438.31,56,1,0,0,0,1,0,0,MiddleRisk
14013048,300,29.5791666666667,45.0,267.11,8.76,299.28,0,0,1,1,0,0,0,0,MiddleRisk
14013049,300,98.8966666666667,45.0,296.69,13.25,414.71,56,1,0,0,0,1,0,0,MiddleRisk
14013064,300,50.129,45.0,295.84,27.22,406.64,28,1,0,0,0,1,0,0,MiddleRisk
14013067,300,36.5911111111111,45.0,296.63,9.36,305.99,0,1,0,1,0,0,0,0,MiddleRisk
14013073,300,0.0,0.0,264.85,15.99,361.33,28,1,0,0,0,1,0,0,MiddleRisk
14013078,300,24.288,45.0,295.13,2.45,297.58,0,1,0,1,0,0,0,0,MiddleRisk
14013080,400,129.331333333333,60.0,390.0,11.41,401.41,0,1,0,1,0,0,0,0,MiddleRisk
14013081,300,19.1288888888889,45.0,160.17,6.26,230.78,28,0,1,0,0,1,0,0,MiddleRisk
14013083,300,35.426,45.0,288.16,20.35,426.85,56,1,0,0,0,1,0,0,MiddleRisk
14013084,300,66.782,45.0,290.18,8.4,298.58,0,0,1,1,0,0,0,0,MiddleRisk
14013089,500,154.6425,75.0,436.2,7.42,498.15,0,1,0,1,0,0,0,0,MiddleRisk
14013301,500,84.9122222222222,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013307,400,43.1191428571429,60.0,399.77,3.24,403.01,0,0,1,1,0,0,0,0,MiddleRisk
14013309,300,20.6382352941176,45.0,298.9,4.91,339.55,0,1,0,1,0,0,0,0,MiddleRisk
14013316,400,261.6,60.0,399.73,5.72,405.45,0,1,0,1,0,0,0,0,MiddleRisk
14013322,500,55.178,75.0,430.82,7.14,491.81,0,1,0,1,0,0,0,0,MiddleRisk
14013327,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013331,400,39.9676923076923,60.0,398.54,6.62,447.4,0,1,0,1,0,0,0,0,MiddleRisk
14013335,300,101.51375,45.0,297.22,4.02,301.24,0,0,1,1,0,0,0,0,MiddleRisk
14013336,500,62.5411111111111,75.0,474.92,8.04,542.33,0,0,1,0,0,0,0,0,MiddleRisk
14013337,400,256.033333333333,60.0,399.13,5.47,444.15,0,1,0,1,0,0,0,0,MiddleRisk
14013339,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013341,300,43.2616666666667,45.0,236.03,1.04,237.07,0,0,1,1,0,0,0,0,MiddleRisk
14013344,400,20.6372,60.0,391.2,4.63,395.83,0,1,0,1,0,0,0,0,MiddleRisk
14013346,300,26.3226315789474,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013351,400,116.25,60.0,398.55,10.14,569.84,56,0,1,0,0,1,0,0,MiddleRisk
14013356,400,22.532,60.0,399.47,5.56,405.03,0,1,0,1,0,0,0,0,MiddleRisk
14013359,400,150.133333333333,60.0,395.8,6.47,445.16,0,1,0,1,0,0,0,0,MiddleRisk
14013363,600,48.1572,90.0,501.68,3.74,505.42,0,1,0,1,0,0,0,0,MiddleRisk
14013365,400,32.0487719298246,60.0,397.93,1.33,399.26,0,1,0,1,0,0,0,0,MiddleRisk
14013366,300,41.5376923076923,45.0,224.99,1.52,226.51,0,1,0,1,0,0,0,0,MiddleRisk
14013385,400,29.4169230769231,60.0,361.02,3.13,364.15,0,0,1,1,0,0,0,0,MiddleRisk
14013386,500,34.1105882352941,75.0,468.8,6.23,475.03,0,1,0,1,0,0,0,0,MiddleRisk
14013394,600,26.7330882352941,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013398,300,102.95,0.0,0.0,0.0,-3.79,0,1,0,1,0,0,0,0,MiddleRisk
14013409,300,32.0665,45.0,162.66,0.11,162.77,0,0,1,1,0,0,0,0,MiddleRisk
14013421,300,36.3545161290323,45.0,299.96,4.64,304.6,0,1,0,1,0,0,0,0,MiddleRisk
14013426,400,95.2872727272727,60.0,386.62,4.45,391.07,0,0,1,1,0,0,0,0,MiddleRisk
14013427,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013435,300,16.0617948717949,45.0,143.15,0.95,144.1,0,1,0,1,0,0,0,0,MiddleRisk
14013439,500,54.254,75.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013441,400,17.0701785714286,60.0,398.49,5.43,403.92,0,1,0,1,0,0,0,0,MiddleRisk
14013442,300,98.1666666666667,45.0,294.5,6.51,435.33,56,1,0,0,0,1,0,0,MiddleRisk
14013443,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013450,500,172.95,75.0,345.9,1.64,347.54,0,0,1,1,0,0,0,0,MiddleRisk
14013453,300,51.3166666666667,45.0,291.29,4.14,295.43,0,1,0,1,0,0,0,0,MiddleRisk
14013458,300,400.0,45.0,297.5,6.72,439.3,56,1,0,0,0,1,0,0,MiddleRisk
14013464,400,25.3436842105263,60.0,391.65,0.0,391.65,0,0,1,1,0,0,0,0,MiddleRisk
14013470,300,24.6658823529412,45.0,299.58,4.78,332.03,0,0,1,1,0,0,0,0,MiddleRisk
14013471,400,20.7468,60.0,394.46,6.38,439.27,0,1,0,1,0,0,0,0,MiddleRisk
14013473,300,25.1845833333333,5.5,5.5,0.0,5.5,0,1,0,1,0,0,0,0,MiddleRisk
14013476,300,38.0066666666667,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013477,300,15.6295833333333,45.0,297.6,4.69,333.16,0,1,0,1,0,0,0,0,MiddleRisk
14013493,300,10.2211111111111,45.0,299.71,4.9,339.19,0,0,1,1,0,0,0,0,MiddleRisk
14013494,300,36.5090909090909,45.0,288.86,0.0,288.86,0,0,1,1,0,0,0,0,MiddleRisk
14013495,400,30.548,60.0,398.35,11.97,526.87,28,1,0,0,0,1,0,0,MiddleRisk
14013496,400,50.1691666666667,60.0,398.74,6.56,405.3,0,1,0,1,0,0,0,0,MiddleRisk
14013497,400,187.95,60.0,375.9,7.45,538.57,56,1,0,0,0,1,0,0,MiddleRisk
14013499,400,25.2857894736842,60.0,399.53,11.96,515.43,28,1,0,0,0,1,0,0,MiddleRisk
14013503,500,34.3102325581395,75.0,498.01,3.89,501.9,0,1,0,1,0,0,0,0,MiddleRisk
14013504,300,24.18,45.0,297.56,4.72,334.35,0,1,0,1,0,0,0,0,MiddleRisk
14013506,600,36.5204761904762,90.0,437.18,7.28,488.14,0,1,0,1,0,0,0,0,MiddleRisk
14013512,300,31.0922222222222,45.0,292.8,0.16,292.96,0,0,1,1,0,0,0,0,MiddleRisk
14013515,400,276.5,60.0,392.56,0.21,392.77,0,1,0,1,0,0,0,0,MiddleRisk
14013518,300,37.6207692307692,45.0,297.02,4.86,319.34,0,0,1,1,0,0,0,0,MiddleRisk
14013519,500,492.5,75.0,423.71,7.12,483.79,0,1,0,1,0,0,0,0,MiddleRisk
14013523,400,150.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013525,300,8.3025,45.0,166.05,0.64,166.69,0,0,1,1,0,0,0,0,MiddleRisk
14013533,300,33.4109090909091,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013540,400,22.162,60.0,113.94,0.0,113.94,0,0,1,1,0,0,0,0,MiddleRisk
14013560,400,216.95,60.0,382.95,1.26,384.21,0,0,1,1,0,0,0,0,MiddleRisk
14013578,600,38.47,90.0,288.77,0.01,288.78,0,0,1,1,0,0,0,0,MiddleRisk
14013579,400,132.74,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,MiddleRisk
14013590,500,25.5120930232558,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013592,400,62.13,0.0,0.0,0.0,-15.88,0,1,0,1,0,0,0,0,MiddleRisk
14013594,600,282.475,90.0,553.4,8.4,561.91,0,1,0,1,0,0,0,0,MiddleRisk
14013603,400,99.4125,60.0,342.39,5.6,390.79,0,1,0,1,0,0,0,0,MiddleRisk
14013604,300,56.35,45.0,281.75,7.78,378.75,28,0,1,0,0,1,0,0,MiddleRisk
14013606,300,47.6211764705882,0.0,29.0,0.02,29.02,0,0,1,1,0,0,0,0,MiddleRisk
14013611,400,202.6,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013613,400,100.765,60.0,399.79,5.61,405.4,0,0,1,0,0,0,0,0,MiddleRisk
14013619,300,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013623,400,66.1583333333333,60.0,394.8,2.79,397.59,0,1,0,1,0,0,0,0,MiddleRisk
14013635,400,26.1826666666667,60.0,390.68,5.25,395.93,0,1,0,1,0,0,0,0,MiddleRisk
14013636,400,23.9752631578947,60.0,399.56,6.75,449.28,0,1,0,1,0,0,0,0,MiddleRisk
14013638,400,50.3877777777778,60.0,397.02,6.38,445.85,0,1,0,1,0,0,0,0,MiddleRisk
14013380,300,57.9357142857143,45.0,278.55,4.51,314.36,0,1,0,1,0,0,0,0,MiddleRisk
14013387,400,46.48125,60.0,371.85,8.11,534.16,56,0,1,0,0,1,0,0,MiddleRisk
14013390,400,120.126,60.0,397.68,1.97,399.65,0,0,1,1,0,0,0,0,MiddleRisk
14013393,300,137.362857142857,45.0,291.22,0.81,292.03,0,1,0,1,0,0,0,0,MiddleRisk
14013402,300,167.7,45.0,284.36,0.0,284.36,0,0,1,1,0,0,0,0,MiddleRisk
14013403,400,248.196666666667,60.0,392.79,7.92,557.8,56,1,0,0,0,1,0,0,MiddleRisk
14013411,400,209.758333333333,60.0,365.8,0.28,366.08,0,1,0,1,0,0,0,0,MiddleRisk
14013415,300,73.2375,45.0,290.41,4.16,294.57,0,1,0,1,0,0,0,0,MiddleRisk
14013418,400,53.3933333333333,60.0,389.26,0.0,389.26,0,1,0,1,0,0,0,0,MiddleRisk
14013424,300,44.5373333333333,45.0,296.02,4.45,300.47,0,1,0,1,0,0,0,0,MiddleRisk
14013430,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013436,400,240.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013451,400,34.7933333333333,60.0,366.66,0.0,366.66,0,0,1,1,0,0,0,0,MiddleRisk
14013452,400,15.3993617021277,60.0,397.15,5.4,429.27,0,0,1,1,0,0,0,0,MiddleRisk
14013457,400,23.2273333333333,60.0,399.21,2.66,401.87,0,1,0,1,0,0,0,0,MiddleRisk
14013460,300,25.76,45.0,128.8,2.57,222.65,56,1,0,0,0,1,0,0,MiddleRisk
14013463,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013467,300,48.53,45.0,291.18,2.17,293.35,0,0,1,1,0,0,0,0,MiddleRisk
14013478,400,45.0982352941177,60.0,392.41,5.05,397.46,0,1,0,1,0,0,0,0,MiddleRisk
14013482,300,43.245,45.0,299.11,4.88,336.08,0,0,1,1,0,0,0,0,MiddleRisk
14013484,300,27.8042857142857,45.0,125.36,1.43,126.79,0,1,0,1,0,0,0,0,MiddleRisk
14013485,600,223.641666666667,90.0,558.66,6.02,564.68,0,1,0,1,0,0,0,0,MiddleRisk
14013489,500,130.695,75.0,481.8,0.0,481.8,0,1,0,1,0,0,0,0,MiddleRisk
14013507,400,83.1128571428571,60.0,399.82,5.62,405.44,0,1,0,1,0,0,0,0,MiddleRisk
14013510,500,70.0227272727273,75.0,497.81,8.24,554.03,0,1,0,1,0,0,0,0,MiddleRisk
14013522,500,119.775,75.0,479.1,14.84,493.94,0,0,1,1,0,0,0,0,MiddleRisk
14013524,400,26.1635,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013528,500,40.5621428571429,75.0,494.81,7.12,532.53,0,0,1,1,0,0,0,0,MiddleRisk
14013537,300,18.2627586206897,45.0,298.91,0.32,299.23,0,1,0,1,0,0,0,0,MiddleRisk
14013544,300,42.545,45.0,298.15,2.72,300.87,0,0,1,1,0,0,0,0,MiddleRisk
14013555,300,104.972,45.0,271.41,0.0,271.41,0,0,1,1,0,0,0,0,MiddleRisk
14013557,300,48.4041176470588,45.0,253.52,0.0,253.52,0,1,0,1,0,0,0,0,MiddleRisk
14013558,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013563,400,110.124,0.52,153.32,0.08,153.4,0,0,1,1,0,0,0,0,MiddleRisk
14013564,300,33.849,45.0,284.56,0.15,284.71,0,0,1,1,0,0,0,0,MiddleRisk
14013565,400,42.4555,60.0,398.73,2.09,400.82,0,1,0,1,0,0,0,0,MiddleRisk
14013572,300,300.0,45.0,62.56,0.06,62.62,0,0,1,1,0,0,0,0,MiddleRisk
14013582,400,21.5719565217391,0.0,19.82,0.01,19.83,0,1,0,1,0,0,0,0,MiddleRisk
14013583,300,19.2260606060606,45.0,297.35,3.93,301.28,0,0,1,1,0,0,0,0,MiddleRisk
14013607,400,46.645,60.0,238.29,3.06,241.35,0,1,0,1,0,0,0,0,MiddleRisk
14013610,300,30.028,45.0,299.96,5.77,326.66,0,1,0,1,0,0,0,0,MiddleRisk
14013615,300,29.5928571428571,45.0,297.8,3.77,301.57,0,1,0,1,0,0,0,0,MiddleRisk
14013620,300,55.340625,45.0,298.16,4.38,302.54,0,1,0,1,0,0,0,0,MiddleRisk
14013621,500,81.6333333333333,75.0,244.9,1.4,246.3,0,1,0,1,0,0,0,0,MiddleRisk
14013622,400,19.0595833333333,60.0,399.64,6.43,448.69,0,0,1,1,0,0,0,0,MiddleRisk
14013627,400,49.1614285714286,60.0,391.99,5.99,397.98,0,0,1,1,0,0,0,0,MiddleRisk
14013628,400,17.5712121212121,60.0,223.93,0.03,223.96,0,0,1,1,0,0,0,0,MiddleRisk
14013632,300,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013645,400,56.0675,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013647,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013655,400,24.4863157894737,60.0,397.57,5.3,434.54,0,1,0,1,0,0,0,0,MiddleRisk
14013662,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013668,300,22.8748387096774,3.3,3.3,0.0,3.3,0,0,1,1,0,0,0,0,MiddleRisk
14013674,300,13.0304347826087,45.0,299.7,7.61,398.77,28,0,1,0,0,1,0,0,MiddleRisk
14013678,300,35.908,45.0,60.0,0.03,60.03,0,1,0,1,0,0,0,0,MiddleRisk
14013681,400,26.135,0.0,0.0,0.0,-0.84,0,0,1,1,0,0,0,0,MiddleRisk
14013683,400,20.6157894736842,18.19,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013693,400,85.85,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013696,400,145.431818181818,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013703,300,27.5395,4.39,41.9,0.02,41.92,0,1,0,1,0,0,0,0,MiddleRisk
14013704,300,18.3002631578947,45.0,297.72,2.12,299.84,0,0,1,1,0,0,0,0,MiddleRisk
14013710,400,16.8777777777778,60.0,398.54,6.42,447.5,0,0,1,1,0,0,0,0,MiddleRisk
14013711,300,60.525,45.0,77.26,1.25,88.17,0,0,1,1,0,0,0,0,MiddleRisk
14013715,500,9.34578947368421,75.0,177.57,1.18,178.75,0,0,1,1,0,0,0,0,MiddleRisk
14013724,300,12.48,45.0,296.48,4.16,300.64,0,1,0,1,0,0,0,0,MiddleRisk
14013736,600,68.242,90.0,597.41,9.28,670.89,0,1,0,1,0,0,0,0,MiddleRisk
14013738,400,26.4425,0.0,42.07,0.02,42.09,0,1,0,1,0,0,0,0,MiddleRisk
14013747,500,122.685,75.0,499.85,1.89,501.74,0,1,0,1,0,0,0,0,MiddleRisk
14013752,400,38.0857142857143,60.0,399.98,6.5,406.48,0,0,1,1,0,0,0,0,MiddleRisk
14013763,400,200.0,60.0,400.0,10.96,514.96,28,0,1,0,0,1,0,0,MiddleRisk
14013770,400,400.0,60.0,400.0,10.1,514.1,28,1,0,0,0,1,0,0,MiddleRisk
14013772,300,59.48,45.0,253.61,0.0,253.61,0,1,0,1,0,0,0,0,MiddleRisk
14013775,700,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013779,300,98.826,45.0,212.94,1.73,214.67,0,0,1,1,0,0,0,0,MiddleRisk
14013784,300,114.1,45.0,294.06,5.25,390.07,28,1,0,0,0,1,0,0,MiddleRisk
14013101,300,42.8314285714286,45.0,299.82,13.07,467.65,87,1,0,0,0,1,0,0,MiddleRisk
14013109,400,102.7,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013113,400,22.6354166666667,60.0,383.08,0.0,383.08,0,0,1,1,0,0,0,0,MiddleRisk
14013116,400,41.1666666666667,60.0,123.5,0.91,124.41,0,1,0,1,0,0,0,0,MiddleRisk
14013124,500,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013132,400,60.8992307692308,0.0,395.0,0.21,395.21,0,1,0,1,0,0,0,0,MiddleRisk
14013133,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013138,300,47.9744444444445,45.0,298.91,1.41,300.32,0,1,0,1,0,0,0,0,MiddleRisk
14013148,600,42.795,90.0,441.9,6.81,493.57,0,0,1,1,0,0,0,0,MiddleRisk
14013149,300,292.95,45.0,292.95,19.12,395.37,28,1,0,0,0,1,0,0,MiddleRisk
14013151,400,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013158,300,74.8875,45.0,295.7,8.83,439.15,56,1,0,0,0,1,0,0,MiddleRisk
14013162,400,100.715833333333,60.0,399.5,6.56,406.06,0,1,0,1,0,0,0,0,MiddleRisk
14013166,300,134.683333333333,45.0,111.1,0.82,111.92,0,1,0,1,0,0,0,0,MiddleRisk
14013170,300,8.07857142857143,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013171,300,16.4263157894737,45.0,299.4,9.44,444.4,56,1,0,0,0,1,0,0,MiddleRisk
14013174,300,151.605,45.0,296.02,8.27,305.01,0,0,1,1,0,0,0,0,MiddleRisk
14013180,300,149.927777777778,45.0,298.55,5.88,439.77,56,1,0,0,0,1,0,0,MiddleRisk
14013181,400,23.4008823529412,60.0,399.91,6.12,406.03,0,1,0,1,0,0,0,0,MiddleRisk
14013184,500,208.6,75.0,472.63,7.63,533.0,0,0,1,1,0,0,0,0,MiddleRisk
14013189,300,95.5466666666667,45.0,286.64,3.37,290.01,0,0,1,1,0,0,0,0,MiddleRisk
14013190,300,91.374,0.0,287.98,0.16,288.14,0,1,0,1,0,0,0,0,MiddleRisk
14013194,600,44.996052631579,90.0,594.73,8.23,602.96,0,1,0,1,0,0,0,0,MiddleRisk
14013203,500,140.262857142857,75.0,485.4,6.5,491.9,0,1,0,1,0,0,0,0,MiddleRisk
14013208,300,59.389,45.0,298.02,4.89,302.91,0,0,1,1,0,0,0,0,MiddleRisk
14013209,300,25.685,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,MiddleRisk
14013224,600,99.9533333333333,90.0,599.21,17.95,830.36,56,0,1,0,0,1,0,0,MiddleRisk
14013225,400,22.4966666666667,60.0,386.19,6.4,434.63,0,1,0,1,0,0,0,0,MiddleRisk
14013237,300,26.3175,45.0,299.18,3.85,303.03,0,0,1,1,0,0,0,0,MiddleRisk
14013238,400,24.8419230769231,60.0,391.42,5.6,397.02,0,0,1,1,0,0,0,0,MiddleRisk
14013244,400,61.8772727272727,60.0,331.3,4.42,335.72,0,0,1,1,0,0,0,0,MiddleRisk
14013250,300,15.0685714285714,45.0,296.9,4.82,334.95,0,0,1,1,0,0,0,0,MiddleRisk
14013252,300,33.2922222222222,45.0,299.63,8.0,443.23,56,0,1,0,0,1,0,0,MiddleRisk
14013256,300,49.8028571428571,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013259,500,54.1596296296296,75.0,499.66,7.05,508.84,0,0,1,1,0,0,0,0,MiddleRisk
14013268,500,55.2855555555556,75.0,497.57,10.9,695.19,56,0,1,0,0,1,0,0,MiddleRisk
14013270,400,107.644444444444,60.0,397.5,6.07,431.65,0,0,1,1,0,0,0,0,MiddleRisk
14013271,400,35.5883333333333,0.0,28.87,0.02,28.89,0,0,1,1,0,0,0,0,MiddleRisk
14013281,300,28.3527272727273,45.0,298.08,8.64,397.98,28,1,0,0,0,1,0,0,MiddleRisk
14013286,300,21.8563333333333,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013291,500,214.425,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013294,600,33.395,13.46,13.45,0.01,13.46,0,1,0,1,0,0,0,0,MiddleRisk
14013296,300,54.1426086956522,45.0,233.92,0.02,233.94,0,1,0,1,0,0,0,0,MiddleRisk
14013298,400,10.1815555555556,60.0,400.0,12.64,445.95,0,1,0,1,0,0,0,0,MiddleRisk
14013302,500,2.5,16.65,16.5,0.15,16.65,0,1,0,1,0,0,0,0,MiddleRisk
14013303,600,51.765,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013311,600,43.3721428571429,90.0,536.39,15.74,711.54,28,1,0,0,0,1,0,0,MiddleRisk
14013323,400,43.5515384615385,60.0,309.78,0.0,309.78,0,0,1,1,0,0,0,0,MiddleRisk
14013324,300,17.2772222222222,45.0,262.05,3.08,265.13,0,0,1,1,0,0,0,0,MiddleRisk
14013328,500,259.65,75.0,499.4,8.1,507.5,0,1,0,1,0,0,0,0,MiddleRisk
14013330,400,39.8473333333333,60.0,390.07,6.16,396.23,0,1,0,1,0,0,0,0,MiddleRisk
14013332,300,39.525,45.0,298.93,4.94,340.11,0,1,0,1,0,0,0,0,MiddleRisk
14013333,400,38.745,60.0,387.45,9.0,554.82,56,1,0,0,0,1,0,0,MiddleRisk
14013340,400,54.5233333333333,60.0,92.83,0.51,93.34,0,0,1,1,0,0,0,0,MiddleRisk
14013345,300,35.9169444444444,9.36,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013355,400,61.493,60.0,396.91,2.06,398.97,0,1,0,1,0,0,0,0,MiddleRisk
14013375,300,148.655,45.0,294.35,4.42,298.77,0,0,1,0,1,0,0,0,MiddleRisk
14013383,500,103.021818181818,0.0,55.65,0.03,55.68,0,1,0,1,0,0,0,0,MiddleRisk
14013388,500,33.8481818181818,75.0,493.59,8.26,562.49,0,1,0,1,0,0,0,0,MiddleRisk
14013392,300,22.85,45.0,299.38,0.32,299.7,0,0,1,1,0,0,0,0,MiddleRisk
14013397,300,26.9936363636364,45.0,243.16,1.07,244.23,0,1,0,1,0,0,0,0,MiddleRisk
14013399,300,17.1385,45.0,299.73,9.42,374.58,0,0,1,1,0,0,0,0,MiddleRisk
14013410,400,35.8554545454546,60.0,394.41,8.7,563.22,56,0,1,0,0,1,0,0,MiddleRisk
14013416,300,19.305,45.0,290.08,0.32,290.4,0,1,0,1,0,0,0,0,MiddleRisk
14013419,300,40.036,45.0,293.32,4.9,330.51,0,1,0,1,0,0,0,0,MiddleRisk
14013420,400,19.5356,60.0,397.39,6.44,449.21,0,0,1,1,0,0,0,0,MiddleRisk
14013422,300,30.6147826086956,45.0,299.06,4.46,303.52,0,0,1,1,0,0,0,0,MiddleRisk
14013429,300,149.345,45.0,298.69,7.06,441.13,56,1,0,0,0,1,0,0,MiddleRisk
14013431,500,159.55,75.0,478.65,9.69,667.35,56,0,1,0,0,1,0,0,MiddleRisk
14013434,300,31.05,45.0,299.37,4.53,336.01,0,1,0,1,0,0,0,0,MiddleRisk
14013437,300,46.05625,45.0,295.75,4.94,336.42,0,1,0,1,0,0,0,0,MiddleRisk
14013445,300,27.6655555555556,45.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
14013454,300,31.7122222222222,45.0,299.88,4.46,330.28,0,1,0,1,0,0,0,0,MiddleRisk
14013459,500,98.984,75.0,479.64,8.06,547.66,0,0,1,1,0,0,0,0,MiddleRisk
14013466,300,292.9,45.0,298.36,9.45,399.11,28,0,1,0,0,1,0,0,MiddleRisk
14013639,500,247.5,75.0,495.0,7.45,502.45,0,1,0,1,0,0,0,0,MiddleRisk
14013656,300,38.2978846153846,45.0,227.15,0.14,256.29,0,0,1,1,0,0,0,0,MiddleRisk
14013669,500,35.3475,75.0,493.84,7.29,549.61,0,0,1,1,0,0,0,0,MiddleRisk
14013682,300,189.133333333333,45.0,256.57,0.14,256.71,0,1,0,1,0,0,0,0,MiddleRisk
14013685,500,30.4888888888889,75.0,274.4,1.27,275.67,0,0,1,1,0,0,0,0,MiddleRisk
14013688,500,249.35,75.0,494.77,7.02,501.79,0,1,0,1,0,0,0,0,MiddleRisk
14013694,400,28.732,60.0,255.39,2.97,258.36,0,1,0,1,0,0,0,0,MiddleRisk
14013697,300,28.85625,45.0,178.23,2.53,186.6,0,0,1,1,0,0,0,0,MiddleRisk
14013701,300,27.9666666666667,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,MiddleRisk
14013706,300,24.32625,45.0,296.53,4.86,332.7,0,1,0,1,0,0,0,0,MiddleRisk
14013709,300,20.667,45.0,298.78,3.06,301.84,0,1,0,1,0,0,0,0,MiddleRisk
14013713,700,75.5265,0.76,302.7,0.16,302.86,0,1,0,1,0,0,0,0,MiddleRisk
14013716,300,14.0004761904762,45.0,299.66,7.01,398.13,28,0,1,0,0,1,0,0,MiddleRisk
14013722,400,188.425,60.0,319.29,5.28,364.48,0,1,0,1,0,0,0,0,MiddleRisk
14013732,300,43.6455555555555,0.0,50.77,0.03,50.8,0,1,0,1,0,0,0,0,MiddleRisk
14013735,300,32.12375,45.0,299.89,7.19,398.57,28,0,1,0,0,1,0,0,MiddleRisk
14013739,500,11.9,22.26,21.99,0.27,22.26,0,1,0,1,0,0,0,0,MiddleRisk
14013740,300,60.3890909090909,45.0,299.7,3.54,303.24,0,0,1,1,0,0,0,0,MiddleRisk
14013746,500,51.9163636363636,75.0,496.83,8.11,555.23,0,0,1,1,0,0,0,0,MiddleRisk
14013748,400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,MiddleRisk
